Gene,SRR6408410,SRR6408239,SRR6408314
gene-ARL6IP1,3966.5,80.5,2962.5
gene-SMG1,315.4,20.1,417.7
gene-TMC7,3.0,3.0,8.833333333333334
gene-COQ7,133.33333333333334,4.0,262.55555555555554
gene-ITPRIPL2,58.0,5.0,449.0
gene-SYT17,3.9166666666666665,2.9166666666666665,0.0
gene-CLEC19A,0.0,0.0,0.0
gene-TMC5,14.2,10.0,8.6
gene-GDE1,1785.0,4.0,476.0
gene-CCP110,2.4545454545454546,0.0,196.0
gene-VPS35L,817.1666666666666,35.5,298.8333333333333
gene-KNOP1,442.7692307692308,34.84615384615385,116.76923076923077
gene-IQCK,294.75,13.25,652.25
gene-GPRC5B,797.75,0.0,1130.75
gene-GPR139,0.0,0.0,0.0
gene-GP2,0.0,0.0,0.0
gene-UMOD,1.0,0.0,0.0
gene-PDILT,1.0,0.0,0.0
gene-ACSM5,0.0,0.75,1.5
gene-ACSM2A,1.7142857142857142,0.0,0.0
gene-ACSM2B,0.0,0.0,0.0
gene-ACSM1,1.0,0.0,0.0
gene-THUMPD1,378.25,54.0,234.25
gene-ACSM3,0.0,2.888888888888889,13.555555555555555
gene-ERI2,26.0,2.5,16.5
gene-REXO5,254.0,36.0,0.1111111111111111
gene-DCUN1D3,2.0,0.0,29.0
gene-LYRM1,6.0,33.65384615384615,305.15384615384613
gene-DNAH3,5.866666666666666,4.466666666666667,4.0
gene-TMEM159,1.0,0.0,47.375
gene-ZP2,1.0,0.0,0.0
gene-ANKS4B,0.0,0.0,0.0
gene-CRYM,80.0,0.0,0.5
gene-NPIPB3,64.0,25.0,84.0
gene-METTL9,1499.3333333333333,67.0,2066.0
gene-IGSF6,0.0,0.0,0.0
gene-OTOA,0.6,1.0,1.0
gene-NPIPB4,58.285714285714285,34.57142857142857,79.78571428571429
gene-UQCRC2,2585.0,98.0,766.0
gene-PDZD9,1202.5,48.0,353.5
gene-MOSMO,9.0,44.0,63.0
gene-VWA3A,3.4444444444444446,0.4444444444444444,0.8888888888888888
gene-SDR42E2,1.0,0.0,1.2857142857142858
gene-EEF2K,152.66666666666666,15.333333333333334,89.0
gene-POLR3E,154.0,215.5,211.25
gene-CDR2,0.0,60.0,94.0
gene-NPIPB5,68.0,27.0,78.0
gene-LOC107984851,0.0,0.0,0.0
gene-HS3ST2,1.0,0.0,1.3333333333333333
gene-USP31,220.33333333333334,7.5,386.1666666666667
gene-SCNN1G,1.0,1.0,0.0
gene-SCNN1B,7.4,0.4,1.0
gene-COG7,486.5,65.0,121.5
gene-GGA2,151.66666666666666,94.33333333333333,357.3333333333333
gene-EARS2,2.6666666666666665,3.6666666666666665,329.6666666666667
gene-UBFD1,322.5,26.75,408.75
gene-NDUFAB1,3589.0,989.0,2281.0
gene-PALB2,148.0,21.0,495.0
gene-DCTN5,500.0,67.66666666666667,412.6666666666667
gene-PLK1,2440.0,1133.0,1913.0
gene-ERN2,10.857142857142858,6.857142857142857,20.0
gene-CHP2,0.0,0.0,0.0
gene-PRKCB,171.0,18.0,11.0
gene-CACNG3,10.0,7.0,12.0
gene-RBBP6,128.0,74.33333333333333,233.66666666666666
gene-TNRC6A,327.2,88.73333333333333,138.8
gene-SLC5A11,4.913043478260869,2.9130434782608696,2.0
gene-ARHGAP17,231.7,33.9,50.9
gene-LCMT1,1043.0,87.0,957.0
gene-AQP8,0.0,0.0,0.0
gene-ZKSCAN2,0.0,0.0,168.0
gene-HS3ST4,2937.0,431.0,1697.0
gene-C16orf82,0.0,0.0,0.0
gene-KDM8,105.57142857142857,0.0,2.5714285714285716
gene-NSMCE1,1783.0,205.0,432.0
gene-IL4R,0.0,69.0,0.7058823529411765
gene-IL21R,2.6666666666666665,2.0,0.0
gene-GTF3C1,1383.0,230.0,1522.0
gene-KATNIP,62.27777777777778,9.61111111111111,70.05555555555556
gene-GSG1L,4.166666666666667,0.8333333333333334,0.8333333333333334
gene-XPO6,1129.4444444444443,178.33333333333334,423.3333333333333
gene-SBK1,3.5,0.5,0.5
gene-NPIPB6,6.777777777777778,0.0,0.8888888888888888
gene-EIF3CL,1873.0,968.8,996.8
gene-CLN3,663.1666666666666,149.0,382.0
gene-APOBR,0.0,0.0,0.0
gene-IL27,1.0,0.0,0.5
gene-NUPR1,0.0,0.0,0.0
gene-SGF29,118.5,0.0,13.0
gene-SULT1A2,0.0,1.0,6.0
gene-SULT1A1,3.0,9.0,2.5
gene-NPIPB8,9.0,0.0,3.0
gene-EIF3C,2028.6666666666667,981.0,1096.6666666666667
gene-NPIPB9,6.578947368421052,6.894736842105263,5.578947368421052
gene-ATXN2L,132.625,81.4375,56.6875
gene-TUFM,5148.0,1540.0,2499.0
gene-SH2B1,38.714285714285715,24.0,4.0
gene-ATP2A1,39.333333333333336,5.666666666666667,1.6666666666666667
gene-RABEP2,90.0,46.0,100.0
gene-CD19,0.0,0.0,0.0
gene-NFATC2IP,193.0,5.0,53.0
gene-SPNS1,1306.0,123.0,1067.6
gene-LAT,4.0,33.0,113.0
gene-LOC107984832,1.0,0.0,0.0
gene-LOC107984833,0.0,0.0,0.0
gene-NPIPB11,106.5,11.0,31.75
gene-BOLA2-SMG1P6,1113.1666666666667,827.8333333333334,622.5
gene-BOLA2,1047.0,867.0,317.0
gene-SLX1B,119.0,45.0,100.0
gene-SULT1A4,11.0,54.0,14.0
gene-NPIPB12,58.0,15.0,53.0
gene-SPN,2.0,0.0,0.0
gene-QPRT,5.0,1.0,0.0
gene-C16orf54,0.0,0.0,0.0
gene-ZG16,2.0,0.0,0.5
gene-KIF22,2685.75,641.5,696.5
gene-MAZ,463.0,117.0,264.0
gene-PRRT2,7.0,3.0,7.0
gene-PAGR1,364.0,27.0,315.0
gene-MVP,0.5,1.0,21.5
gene-CDIPT,209.0,231.75,279.75
gene-SEZ6L2,4.0,5.0,9.0
gene-ASPHD1,218.5,289.0,47.0
gene-KCTD13,51.5,19.333333333333332,1.6666666666666667
gene-TMEM219,1742.6666666666667,594.0,609.0
gene-TAOK2,1.0,0.0,49.0
gene-HIRIP3,413.0,2.0,189.0
gene-INO80E,68.7,20.7,26.2
gene-DOC2A,22.666666666666668,11.0,4.222222222222222
gene-C16orf92,0.0,0.0,0.0
gene-TLCD3B,0.3076923076923077,0.0,1.3846153846153846
gene-LOC112694756,29844.0,14833.0,15743.0
gene-ALDOA,29358.0,14787.75,15552.25
gene-PPP4C,3370.5,1043.75,1025.0
gene-TBX6,0.0,0.0,0.0
gene-YPEL3,78.0,0.0,76.0
gene-GDPD3,0.0,1.0,13.0
gene-MAPK3,230.0,3.3333333333333335,59.333333333333336
gene-CORO1A,0.0,0.0,6.0
gene-BOLA2B,981.0,853.0,306.0
gene-SLX1A,120.0,50.0,99.0
gene-SULT1A3,11.0,61.0,19.0
gene-NPIPB13,72.0,22.0,73.0
gene-CD2BP2,122.5,61.0,98.0
gene-TBC1D10B,2.0,54.0,22.0
gene-MYLPF,0.0,0.0,1.0
gene-SEPTIN1,26.0,0.0,0.0
gene-ZNF48,3.2,2.2,2.0
gene-ZNF771,265.0,584.0,111.0
gene-DCTPP1,2326.0,106.0,850.0
gene-SEPHS2,943.0,116.0,520.0
gene-ITGAL,2.0,3.0,0.0
gene-ZNF768,35.333333333333336,0.0,16.0
gene-ZNF747,149.0,11.0,60.0
gene-ZNF764,0.0,19.0,43.0
gene-ZNF688,331.5,69.0,214.0
gene-ZNF785,3.1666666666666665,0.0,0.6666666666666666
gene-ZNF689,2519.0,0.0,272.0
gene-PRR14,0.0,69.0,32.0
gene-FBRS,6.0,17.0,0.0
gene-LOC730183,72.0,6.0,0.0
gene-SRCAP,324.0,108.0,357.0
gene-TMEM265,0.0,8.0,0.0
gene-PHKG2,447.0,362.0,74.0
gene-CCDC189,7.875,4.5,1.125
gene-RNF40,383.5,198.83333333333334,298.6666666666667
gene-ZNF629,410.0,111.0,134.0
gene-BCL7C,205.28571428571428,59.714285714285715,77.28571428571429
gene-CTF1,0.0,0.0,0.0
gene-FBXL19,11.0,44.0,14.0
gene-ORAI3,377.0,0.0,87.0
gene-SETD1A,168.0,12.0,34.0
gene-HSD3B7,0.0,0.0,0.0
gene-STX1B,0.0,2.0,1.0
gene-STX4,52.0,25.0,54.0
gene-ZNF668,1.0,0.0,105.75
gene-ZNF646,10.0,19.8,109.2
gene-PRSS53,0.8333333333333334,0.0,0.0
gene-VKORC1,3113.0,653.0,887.0
gene-BCKDK,816.0,76.5,1694.0
gene-KAT8,1.0,15.0,69.5
gene-PRSS8,0.0,0.0,0.0
gene-PRSS36,0.0,1.0,2.0
gene-FUS,333.42857142857144,73.85714285714286,78.14285714285714
gene-PYCARD,1592.0,0.0,32.0
gene-TRIM72,2.0,0.5,1.0
gene-PYDC1,0.0,0.0,0.0
gene-ITGAM,0.0,0.0,2.0
gene-ITGAX,0.8,0.6,0.0
gene-ITGAD,2.0,2.8125,2.0
gene-COX6A2,0.0,0.0,0.0
gene-ZNF843,0.0,0.0,0.0
gene-ARMC5,0.0,3.0,8.571428571428571
gene-TGFB1I1,442.25,247.0,230.75
gene-SLC5A2,7.0,87.0,13.0
gene-RUSF1,6.0,167.0,54.0
gene-AHSP,0.0,0.0,0.0
gene-ZNF720,170.0,16.0,3.0
gene-LOC107983990,0.0,0.0,0.0
gene-VN1R3,0.0,0.0,0.0
gene-ZNF267,392.0,29.0,1251.0
gene-TP53TG3D,1.0,0.0,0.0
gene-LOC100507221,0.0,0.0,0.0
gene-LOC105371191,0.0,0.0,0.0
gene-TP53TG3,4.0,0.0,0.0
gene-TP53TG3C,2.25,0.0,0.0
gene-TP53TG3E,6.0,0.0,0.0
gene-TP53TG3B,8.0,0.0,0.0
gene-LOC105379473,0.0,0.0,0.0
gene-TP53TG3F,2.25,0.0,0.0
gene-LOC105379474,0.0,0.0,0.0
gene-LOC102724485,0.0,0.0,0.0
gene-LOC107987236,0.0,0.0,0.0
gene-LOC107987235,0.0,0.0,0.0
gene-LOC107984902,0.0,0.0,0.0
gene-SHCBP1,1691.5,81.75,997.75
gene-VPS35,3330.3333333333335,82.33333333333333,2523.6666666666665
gene-ORC6,388.5,38.5,368.0
gene-MYLK3,1.0,0.0,0.6666666666666666
gene-C16orf87,81.6,5.4,115.6
gene-GPT2,307.6666666666667,25.0,242.66666666666666
gene-DNAJA2,1861.0,77.0,1518.0
gene-NETO2,510.6666666666667,56.333333333333336,556.6666666666666
gene-ITFG1,271.5,12.0,1204.5
gene-PHKB,850.0,58.0,755.0
gene-ABCC12,1.0,0.0,0.0
gene-ABCC11,44.86666666666667,1.3333333333333333,39.6
gene-LONP2,564.4,21.2,1217.0
gene-SIAH1,265.5,35.833333333333336,317.5
gene-N4BP1,207.0,23.0,31.0
gene-CBLN1,0.0,0.0,64.0
gene-C16orf78,0.0,0.0,0.0
gene-ZNF423,5.875,3.875,2.5
gene-CNEP1R1,84.0,0.0,142.0
gene-HEATR3,134.0,18.166666666666668,118.0
gene-TENT4B,127.0,12.0,79.0
gene-ADCY7,330.0769230769231,0.9230769230769231,1.0
gene-BRD7,539.8,46.8,230.6
gene-NKD1,0.0,0.75,0.0
gene-SNX20,0.0,0.0,0.0
gene-NOD2,1.5,0.0,0.75
gene-CYLD,2.0,10.894736842105264,309.0
gene-LOC105371253,0.0,0.0,0.0
gene-SALL1,130.0,18.0,87.5
gene-TOX3,0.0,0.8333333333333334,1.0
gene-CHD9,317.12,98.48,487.64
gene-LOC643802,0.0,0.0,0.6666666666666666
gene-RBL2,431.85714285714283,12.428571428571429,299.2857142857143
gene-AKTIP,151.0,0.8,29.2
gene-RPGRIP1L,29.11764705882353,9.823529411764707,138.05882352941177
gene-FTO,354.42857142857144,6.619047619047619,574.2380952380952
gene-IRX3,13.0,0.0,35.0
gene-CRNDE,507.3333333333333,43.666666666666664,364.0
gene-IRX5,6.0,0.0,42.666666666666664
gene-IRX6,343.0,3.0,82.5
gene-MMP2,29.0,0.0,23.0
gene-LPCAT2,8.75,29.0,0.0
gene-CAPNS2,0.0,0.0,0.0
gene-SLC6A2,0.0,0.0,0.0
gene-CES1,0.0,0.0,0.0
gene-CES5A,0.0,1.0,0.0
gene-GNAO1,325.0,10.0,73.0
gene-AMFR,86.0,71.5,754.0
gene-NUDT21,1264.0,81.0,1554.0
gene-OGFOD1,1895.875,43.75,492.0
gene-BBS2,546.0,8.5,361.5
gene-MT4,0.0,0.0,0.0
gene-MT3,0.0,0.0,0.0
gene-MT2A,6584.0,6845.0,1779.0
gene-MT1E,0.0,0.0,0.0
gene-MT1M,0.0,0.0,0.0
gene-MT1A,0.0,0.0,0.0
gene-MT1B,0.0,0.0,0.0
gene-MT1F,32.0,22.0,15.0
gene-MT1G,8.0,3.0,2.0
gene-MT1H,0.0,1.0,1.0
gene-MT1X,1128.0,338.0,89.0
gene-NUP93,6353.25,403.5,3335.0
gene-SLC12A3,94.0,7.0,18.0
gene-HERPUD1,982.0,75.0,854.0
gene-CETP,0.0,0.0,0.0
gene-NLRC5,12.228571428571428,6.457142857142857,2.9714285714285715
gene-CPNE2,26.0,47.0,321.0
gene-PSME3IP1,901.3611111111111,59.55555555555556,361.9166666666667
gene-RSPRY1,176.75,7.666666666666667,221.75
gene-ARL2BP,780.0,43.0,1667.0
gene-PLLP,1.0,0.0,107.0
gene-CCL22,0.0,0.0,0.0
gene-CX3CL1,0.0,0.0,35.0
gene-CCL17,14.0,1.0,9.0
gene-CIAPIN1,3243.0,47.0,1322.0
gene-COQ9,3025.0,405.0,722.0
gene-POLR2C,2544.0,174.0,1038.0
gene-DOK4,9.0,4.625,87.625
gene-CCDC102A,54.0,8.0,0.0
gene-ADGRG5,2.0,0.0,2.0
gene-ADGRG1,2269.2203389830506,694.0677966101695,2474.915254237288
gene-ADGRG3,171.42857142857142,40.0,96.14285714285714
gene-DRC7,109.0,3.0,69.0
gene-KATNB1,221.0,221.0,226.0
gene-KIFC3,142.0,49.225806451612904,161.61290322580646
gene-CNGB1,0.0,0.0,0.0
gene-TEPP,0.0,1.0,0.0
gene-ZNF319,0.0,0.0,0.0
gene-USB1,2521.0,178.2,1114.8
gene-MMP15,0.0,0.0,0.0
gene-CFAP20,1381.0,287.0,603.0
gene-CSNK2A2,295.0,11.5,249.75
gene-CCDC113,7.1,3.2,3.1
gene-PRSS54,1.0,1.0,0.0
gene-GINS3,0.0,0.0,362.0
gene-NDRG4,0.0,0.0,1.6764705882352942
gene-SETD6,115.0,10.666666666666666,305.3333333333333
gene-CNOT1,922.0,177.0,641.6666666666666
gene-SLC38A7,2.4,35.2,1.6
gene-GOT2,3411.0,135.0,1901.0
gene-CDH8,13.0,7.0,9.0
gene-CDH11,0.0,1.0,0.0
gene-CDH5,2.0,2.0,4.0
gene-BEAN1,6.3076923076923075,1.6923076923076923,0.9230769230769231
gene-TK2,58.0,1.0,2.0
gene-CKLF,1675.6,12.0,473.0
gene-CKLF-CMTM1,1724.0,12.0,473.0
gene-CMTM1,40.0,0.0,0.0
gene-CMTM2,1.0,1.0,0.0
gene-CMTM4,362.75,33.75,223.5
gene-CMTM3,823.0,107.0,142.0
gene-LOC112268168,0.0,0.0,0.0
gene-DYNC1LI2,977.0,91.25,1351.5
gene-TERB1,4.0,2.0,3.0
gene-NAE1,1930.0,157.0,2586.0
gene-CA7,0.0,0.0,16.0
gene-PDP2,64.0,1.0,217.0
gene-CDH16,0.0,0.0,0.0
gene-RRAD,0.0,0.0,0.0
gene-CIAO2B,1193.0,878.0,526.0
gene-CES2,10.0,2.0,55.0
gene-CES3,0.0,0.0,1.0
gene-CES4A,0.7916666666666666,0.7916666666666666,0.0
gene-CBFB,557.0,71.0,1553.0
gene-C16orf70,83.4,48.0,586.4
gene-B3GNT9,0.0,7.0,46.0
gene-TRADD,130.25,2.0,120.0
gene-FBXL8,0.0,0.0,2.0
gene-HSF4,0.0,1.0,5.0
gene-NOL3,437.0,239.625,172.0
gene-KIAA0895L,59.0,0.0,210.0
gene-EXOC3L1,0.0,0.0,0.0
gene-E2F4,460.0,433.0,445.0
gene-ELMO3,7.0,0.0,0.0
gene-LRRC29,0.0,0.0,2.0
gene-TMEM208,1987.0,940.0,1557.0
gene-FHOD1,271.6666666666667,167.5,25.0
gene-SLC9A5,110.0,46.142857142857146,14.571428571428571
gene-PLEKHG4,0.0,0.0,12.0
gene-KCTD19,0.0,1.0,2.0
gene-LRRC36,11.647058823529411,4.0,11.823529411764707
gene-TPPP3,0.0,0.0,0.0
gene-ZDHHC1,0.0,0.0,0.75
gene-HSD11B2,0.0,0.0,0.0
gene-ATP6V0D1,2731.75,555.5,1435.75
gene-AGRP,0.0,0.0,0.0
gene-RIPOR1,530.6923076923077,219.15384615384616,317.0
gene-CTCF,283.4,71.0,303.8
gene-CARMIL2,3.0,35.0,30.0
gene-ACD,288.0,299.0,387.0
gene-PARD6A,0.0,0.0,0.0
gene-ENKD1,0.0,0.0,37.666666666666664
gene-C16orf86,0.0,0.0,24.0
gene-GFOD2,0.6666666666666666,87.66666666666667,1.3333333333333333
gene-RANBP10,314.9166666666667,2.1666666666666665,70.0
gene-TSNAXIP1,47.0,21.0,145.48648648648648
gene-CENPT,498.75,53.5,141.875
gene-THAP11,1447.0,408.0,468.0
gene-NUTF2,3597.4,230.6,1658.6
gene-EDC4,874.0,463.0,207.0
gene-NRN1L,0.5,0.0,0.0
gene-PSKH1,688.0,4.0,4.0
gene-CTRL,24.0,0.0,0.0
gene-PSMB10,738.0,612.0,324.0
gene-LCAT,0.0,0.0,0.0
gene-SLC12A4,0.0,0.0,203.0
gene-DPEP3,0.0,0.0,0.0
gene-DPEP2,0.0,0.0,0.0
gene-DPEP2NB,0.0,0.0,0.0
gene-DDX28,294.0,0.0,190.0
gene-DUS2,1587.0,5.0,62.0
gene-NFATC3,907.0,53.0,147.0
gene-ESRP2,81.6,0.0,56.6
gene-PLA2G15,211.0,195.0,139.0
gene-SLC7A6,872.0,70.0,874.5
gene-SLC7A6OS,591.0,275.5,468.0
gene-PRMT7,665.0322580645161,263.06451612903226,633.6129032258065
gene-SMPD3,0.0,0.0,0.0
gene-ZFP90,3.3333333333333335,5.111111111111111,74.11111111111111
gene-CDH3,995.5,92.25,362.0
gene-CDH1,25.0,2.0,8.0
gene-TANGO6,61.0,11.0,288.0
gene-HAS3,20.4,2.0,5.8
gene-CHTF8,295.0,39.0,35.0
gene-DERPC,296.2857142857143,39.0,35.0
gene-UTP4,3483.0,67.33333333333333,1809.0
gene-SNTB2,490.0,45.0,180.0
gene-VPS4A,2639.0,251.0,2058.0
gene-COG8,614.625,71.875,369.5
gene-PDF,257.0,1.0,145.0
gene-NIP7,1884.0,64.0,1168.0
gene-TMED6,44.0,0.0,7.0
gene-TERF2,1066.0,218.0,991.0
gene-CYB5B,1542.0,123.0,1169.0
gene-NFAT5,547.0,45.5,302.0625
gene-NQO1,26615.0,1831.0,5096.0
gene-NOB1,1407.0,213.0,368.0
gene-WWP2,323.8181818181818,18.0,250.1818181818182
gene-CLEC18A,0.0,0.0,0.0
gene-PDPR,405.0833333333333,38.833333333333336,396.75
gene-CLEC18C,0.0,0.0,0.0
gene-LOC107984138,38.0,7.0,53.0
gene-EXOSC6,150.0,1.0,228.0
gene-AARS1,1804.0,7.0,742.0
gene-DDX19B,1399.375,7.0,444.0
gene-DDX19A,1500.0,36.0,589.0
gene-ST3GAL2,69.0,67.0,48.0
gene-FCSK,0.8888888888888888,1.0,0.0
gene-COG4,1285.0,256.0,783.75
gene-SF3B3,1289.0,45.0,1607.0
gene-IL34,0.6666666666666666,0.0,2.6666666666666665
gene-MTSS2,48.0,0.0,0.0
gene-VAC14,999.3333333333334,301.6666666666667,576.8888888888889
gene-HYDIN,18.642857142857142,10.142857142857142,16.5
gene-CMTR2,90.0,10.0,169.0
gene-CALB2,0.0,0.0,0.0
gene-TLE7,0.0,0.0,0.0
gene-ZNF23,334.0,4.0,71.0
gene-ZNF19,0.0,0.0,0.0
gene-CHST4,3.0,0.0,0.0
gene-TAT,0.0,0.0,0.0
gene-MARVELD3,0.0,4.5,0.5
gene-PHLPP2,3.0,19.0,104.5
gene-AP1G1,358.0,58.0,570.0
gene-ATXN1L,2.0,17.0,5.0
gene-ZNF821,10.970588235294118,0.0,19.647058823529413
gene-IST1,1505.0,143.66666666666666,863.0
gene-PKD1L3,4.416666666666667,2.0,1.0
gene-DHODH,763.0,115.25,108.25
gene-TXNL4B,306.6666666666667,53.166666666666664,28.666666666666668
gene-HP,0.0,0.0,0.0
gene-HPR,0.0,0.0,0.0
gene-DHX38,165.0,293.0,308.4
gene-PMFBP1,0.0,1.0,0.0
gene-LOC107984814,9.0,5.0,13.0
gene-ZFHX3,81.5,29.5,117.875
gene-PSMD7,3994.0,292.0,1471.0
gene-NPIPB15,6.25,0.0,0.0
gene-CLEC18B,1.0,0.0,0.0
gene-GLG1,545.0,177.0,265.0
gene-RFWD3,439.46153846153845,128.15384615384616,318.9230769230769
gene-MLKL,1.0,1.0,7.0
gene-FA2H,2.0,0.6666666666666666,0.6666666666666666
gene-WDR59,645.2727272727273,16.727272727272727,82.18181818181819
gene-ZNRF1,89.5,7.75,93.5
gene-LDHD,0.0,0.0,0.0
gene-ZFP1,7.133333333333334,29.066666666666666,371.53333333333336
gene-CTRB2,0.0,0.0,0.0
gene-CTRB1,0.0,1.0,0.0
gene-BCAR1,38.0,226.0,98.88888888888889
gene-CFDP1,357.0,70.0,188.66666666666666
gene-TMEM170A,450.4,33.2,259.4
gene-CHST6,183.66666666666666,41.0,50.333333333333336
gene-CHST5,1.0,0.0,0.0
gene-TMEM231,17.0,0.0,0.0
gene-GABARAPL2,1760.0,222.0,1416.0
gene-ADAT1,833.0,1.0,581.0
gene-KARS1,4708.0,75.0,2750.0
gene-TERF2IP,727.0,509.0,690.0
gene-DUXB,0.0,0.0,0.0
gene-CPHXL,3.0,2.0,3.0
gene-CNTNAP4,7.0,0.0,12.0
gene-MON1B,84.0,96.0,316.0
gene-SYCE1L,84.0,2.0,52.0
gene-ADAMTS18,0.0,1.0,2.0
gene-NUDT7,0.0,0.0,57.0
gene-VAT1L,77.0,26.0,74.0
gene-CLEC3A,0.0,0.0,0.0
gene-WWOX,175.0,76.33333333333333,248.0
gene-MAF,71.66666666666667,3.3333333333333335,112.83333333333333
gene-DYNLRB2,0.0,0.0,0.0
gene-CDYL2,5.0,2.0,2.0
gene-CMC2,2226.375,179.25,950.125
gene-CENPN,1138.0,36.857142857142854,764.8571428571429
gene-ATMIN,1383.0,4.0,715.0
gene-C16orf46,8.5,0.0,0.0
gene-GCSH,313.6666666666667,38.666666666666664,727.0
gene-PKD1L2,2.6666666666666665,1.0,0.3333333333333333
gene-BCO1,0.8333333333333334,1.0,2.8333333333333335
gene-GAN,29.0,1.0,78.0
gene-CMIP,16.625,46.375,13.125
gene-PLCG2,99.0,2.0,6.0
gene-SDR42E1,0.0,0.0,0.25
gene-HSD17B2,1.0,1.0,0.0
gene-MPHOSPH6,531.0,23.0,539.0
gene-CDH13,1645.0,751.0,1771.4444444444443
gene-HSBP1,4512.0,328.0,2657.0
gene-MLYCD,299.0,0.0,74.0
gene-LOC105371371,0.0,0.0,3.0
gene-OSGIN1,700.0,178.0,122.0
gene-NECAB2,0.0,0.0,0.0
gene-SLC38A8,2.0,1.0,0.0
gene-MBTPS1,1509.0,140.0,1271.75
gene-HSDL1,0.6666666666666666,1.0,87.66666666666667
gene-DNAAF1,45.46153846153846,4.615384615384615,1.2307692307692308
gene-TAF1C,259.0,4.0,44.0
gene-ADAD2,0.0,0.0,0.0
gene-KCNG4,1.0,0.0,0.0
gene-WFDC1,0.0,0.4,1.0
gene-ATP2C2,12.8,4.8,9.8
gene-MEAK7,158.25,6.0,4.625
gene-COTL1,1855.0,790.0,1676.0
gene-KLHL36,1.0,96.33333333333333,75.66666666666667
gene-USP10,2228.818181818182,75.0,643.2727272727273
gene-CRISPLD2,13.333333333333334,5.0,4.666666666666667
gene-ZDHHC7,134.5,0.0,21.0
gene-KIAA0513,0.0,0.0,98.16666666666667
gene-CIBAR2,0.0,0.0,0.0
gene-GSE1,68.38461538461539,3.1538461538461537,12.0
gene-GINS2,1345.0,12.0,440.0
gene-C16orf74,2.0,41.0,5.0
gene-EMC8,1114.0,141.5,873.5
gene-COX4I1,9796.285714285714,1150.0,2625.0
gene-IRF8,0.0,0.0,0.0
gene-FOXF1,0.0,0.0,0.0
gene-MTHFSD,0.0,0.0,0.0
gene-FOXC2,0.0,0.0,0.0
gene-FOXL1,0.0,0.0,0.0
gene-C16orf95,0.0,258.0,84.0
gene-FBXO31,81.0,441.0,14.0
gene-MAP1LC3B,2418.0,151.0,3169.0
gene-ZCCHC14,26.75,65.5,52.0
gene-JPH3,0.6666666666666666,0.6666666666666666,0.0
gene-KLHDC4,224.46153846153845,67.84615384615384,24.307692307692307
gene-SLC7A5,340.6,565.8,539.6
gene-LOC107987237,90.0,49.0,0.0
gene-CA5A,2.4,4.2,3.8
gene-BANP,9.0,48.377049180327866,90.78688524590164
gene-LOC105369246,0.0,0.0,0.0
gene-LOC107984862,0.0,0.0,0.0
gene-ZNF469,0.5,0.0,0.0
gene-ZFPM1,7.0,0.0,4.0
gene-ZC3H18,33.6,197.6,42.8
gene-IL17C,0.0,0.0,0.0
gene-CYBA,2440.0,1894.0,671.5
gene-MVD,808.0,3.0,13.0
gene-SNAI3,1.0,0.0,1.0
gene-RNF166,163.2,0.0,45.7
gene-CTU2,281.4,405.8,339.8
gene-PIEZO1,341.0,186.0,554.0
gene-CDT1,21.0,247.0,470.0
gene-APRT,2891.0,2389.0,1477.5
gene-GALNS,267.5,257.875,578.75
gene-LOC107987238,6.0,11.0,8.0
gene-TRAPPC2L,3607.0,810.0,1344.0
gene-PABPN1L,0.0,0.0,0.0
gene-CBFA2T3,1.6,4.2,2.0
gene-LOC105371409,0.0,0.0,0.0
gene-ACSF3,161.92857142857142,15.785714285714286,77.07142857142857
gene-CDH15,149.0,0.0,0.0
gene-SLC22A31,0.0,0.0,0.0
gene-ZNF778,551.0,2.909090909090909,58.09090909090909
gene-ANKRD11,1164.8235294117646,1235.5294117647059,525.9411764705883
gene-SPG7,24.5,116.33333333333333,168.0
gene-RPL13,5524.0,2864.0,1736.6666666666667
gene-CPNE7,2.0,0.0,3.0
gene-DPEP1,0.0,0.8571428571428571,0.8571428571428571
gene-CHMP1A,376.3333333333333,284.6666666666667,645.3333333333334
gene-SPATA33,434.8333333333333,0.0,10.5
gene-CDK10,231.43478260869566,92.56521739130434,13.391304347826088
gene-SPATA2L,3.0,0.0,0.0
gene-VPS9D1,251.2,83.3,102.9
gene-ZNF276,17.833333333333332,5.0,5.333333333333333
gene-FANCA,251.0,15.5,372.0
gene-SPIRE2,4.0,2.0,2.0
gene-LOC107984817,0.0,0.0,0.0
gene-LOC105371419,0.0,0.0,0.0
gene-TCF25,703.5909090909091,335.45454545454544,212.77272727272728
gene-MC1R,1491.0,361.0,462.0
gene-TUBB3,1945.0,1314.0,864.0
gene-DEF8,1312.551724137931,573.448275862069,510.1034482758621
gene-CENPBD1,80.0,0.0,107.0
gene-DBNDD1,293.2,0.0,168.6
gene-GAS8,5.0,0.0,68.0
gene-PRDM7,0.0,0.0,8.166666666666666
gene-LOC102723655,4.0,0.0,0.0
gene-LOC102723930,1.0,0.0,1.0
gene-LOC105379545,0.0,0.0,0.0
gene-LOC107987382,0.0,0.0,0.0
gene-LOC105379533,0.0,0.0,0.0
gene-LOC102723713,2.0,0.0,0.0
gene-LOC105379547,0.0,0.0,0.0
gene-LOC107987386,20.0,5.0,10.0
gene-SCGB1C2,0.0,0.0,0.0
gene-DOC2B,0.6666666666666666,0.0,0.0
gene-RPH3AL,1.0,0.0,1.0
gene-C17orf97,0.0,0.0,0.0
